d,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,day_of_week,is_weekend,is_holiday,sell_price,price_lag_7,price_change_7,lag_7,lag_28,rolling_mean_7,rolling_mean_28,rolling_std_28,sales
191,2,8,2011,0,0,0,0,1,1,0,2,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
661,3,11,2012,0,0,0,0,0,0,0,3,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
302,1,11,2011,0,0,0,0,0,0,0,1,1,0,3.88,3.88,0.0,1.0,2.0,0.7142857142857143,0.7142857142857143,1.0131411680782827,1
1301,6,8,2014,0,0,0,0,0,0,0,6,0,0,5.88,5.88,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.4483951394230329,0
359,2,1,2012,0,0,0,0,0,0,0,2,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
649,5,11,2012,0,0,0,0,1,1,0,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
659,1,11,2012,0,0,0,0,0,0,0,1,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
1055,5,12,2013,0,0,0,0,0,0,0,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1078,7,1,2014,0,0,0,0,1,0,0,7,1,0,2.98,2.98,0.0,0.0,0.0,0.8571428571428571,0.25,0.9670497325294003,0
1431,3,12,2014,0,0,0,0,0,0,0,3,0,0,2.78,2.78,0.0,0.0,0.0,0.2857142857142857,0.32142857142857145,0.6118321864193024,0
1763,6,11,2015,24,3,0,0,0,0,0,6,0,1,12.78,12.78,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.44839513942303255,0
658,7,11,2012,0,0,0,0,0,0,0,7,1,0,1.78,1.78,0.0,0.0,1.0,1.4285714285714286,1.4642857142857142,1.7529265023814664,0
75,5,4,2011,0,0,0,0,0,1,0,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1326,3,9,2014,0,0,0,0,0,1,1,3,0,0,2.97,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0
1662,3,8,2015,0,0,0,0,0,0,0,3,0,0,3.98,3.98,0.0,1.0,1.0,1.4285714285714286,1.7142857142857142,1.212806444120196,3
1302,7,8,2014,0,0,0,0,0,0,0,7,1,0,1.97,1.97,0.0,0.0,0.0,1.2857142857142858,0.39285714285714285,1.3700307029348382,0
378,7,2,2012,0,0,0,0,1,0,0,7,1,0,4.66,4.66,0.0,0.0,0.0,0.7142857142857143,0.4642857142857143,0.6929348671835824,0
1224,6,6,2014,13,1,0,0,1,1,1,6,0,1,8.97,8.97,0.0,0.0,0.0,0.0,0.0,0.0,0
843,3,5,2013,0,0,0,0,0,0,0,3,0,0,0.2,0.2,0.0,50.0,12.0,15.0,14.571428571428571,16.78497690601478,13
238,7,9,2011,0,0,0,0,0,0,0,7,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
936,5,8,2013,0,0,0,0,0,0,0,5,0,0,2.22,2.22,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.5345224838248488,0
1511,6,3,2015,0,0,0,0,0,0,0,6,0,0,3.98,3.98,0.0,0.0,2.0,0.5714285714285714,1.25,1.0758287072798423,1
1142,1,3,2014,0,0,0,0,0,1,1,1,1,0,2.08,2.08,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.2622652641564811,0
893,4,7,2013,17,4,0,0,1,1,1,4,0,1,2.47,2.47,0.0,0.0,2.0,1.0,1.5714285714285714,1.8141128109919997,1
1739,3,11,2015,0,0,0,0,1,0,1,3,0,0,4.97,4.97,0.0,0.0,0.0,0.14285714285714285,0.25,0.7993052538854533,1
1116,3,2,2014,3,3,0,0,0,0,0,3,0,1,1.78,1.78,0.0,3.0,0.0,2.2857142857142856,0.8571428571428571,1.297127473512029,1
1808,2,1,2016,0,0,0,0,1,0,0,2,0,0,3.47,3.47,0.0,0.0,3.0,1.8571428571428572,2.1785714285714284,1.7438478405541356,6
1588,6,6,2015,13,1,0,0,1,0,0,6,0,1,5.98,5.98,0.0,0.0,0.0,0.0,0.0,0.0,0
1186,3,4,2014,0,0,0,0,0,0,0,3,0,0,9.24,9.24,0.0,1.0,0.0,0.2857142857142857,0.6428571428571429,1.253566341056017,3
1079,1,1,2014,0,0,0,0,0,1,1,1,1,0,1.74,1.74,0.0,0.0,0.0,0.0,0.14285714285714285,0.4483951394230116,0
1135,1,3,2014,0,0,0,0,1,0,1,1,1,0,1.78,1.78,0.0,9.0,2.0,5.285714285714286,4.214285714285714,2.8977276264040768,6
1103,4,2,2014,0,0,0,0,1,0,0,4,0,0,3.33,3.33,0.0,0.0,1.0,0.0,0.25,0.5853140973807088,2
1427,6,12,2014,25,3,0,0,0,0,0,6,0,1,1.98,1.98,0.0,2.0,0.0,1.7142857142857142,1.4642857142857142,1.5511559096637058,0
1124,4,2,2014,0,0,0,0,0,0,0,4,0,0,2.08,2.08,0.0,1.0,0.0,0.14285714285714285,0.07142857142857142,0.2622652641564811,0
609,7,9,2012,0,0,0,0,0,0,0,7,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
1111,5,2,2014,0,0,0,0,0,1,1,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
210,7,8,2011,0,0,0,0,0,0,0,7,1,0,2.98,2.98,0.0,0.0,1.0,0.5714285714285714,0.75,1.3228756555322954,2
396,4,2,2012,0,0,0,0,0,0,0,4,0,0,2.47,2.47,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.26226526415648127,0
1805,6,1,2016,28,4,0,0,1,1,0,6,0,1,1.08,1.08,0.0,0.0,1.0,0.7142857142857143,0.9285714285714286,2.017122472430238,0
804,6,4,2013,0,0,0,0,0,1,1,6,0,0,10.97,10.97,0.0,0.0,0.0,0.0,0.0,0.0,0
954,2,9,2013,0,0,0,0,1,0,1,2,0,0,5.24,5.24,0.0,2.0,0.0,1.0,0.8571428571428571,0.890870806374748,0
1625,1,7,2015,0,0,0,0,0,1,1,1,1,0,5.94,5.94,0.0,0.0,2.0,0.0,0.17857142857142858,0.5479640045336457,0
302,1,11,2011,0,0,0,0,0,0,0,1,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
790,6,3,2013,0,0,0,0,0,0,0,6,0,0,4.74,4.74,0.0,0.0,0.0,0.0,0.32142857142857145,0.8629652337776975,1
1225,7,6,2014,0,0,0,0,1,1,1,7,1,0,0.97,0.97,0.0,0.0,0.0,0.0,0.35714285714285715,0.5587211398983505,0
402,3,3,2012,0,0,0,0,1,1,1,3,0,0,2.68,2.68,0.0,0.0,0.0,1.1428571428571428,0.8214285714285714,1.090483121902141,0
999,5,10,2013,0,0,0,0,0,0,0,5,0,0,4.48,4.48,0.0,3.0,0.0,1.2857142857142858,1.3928571428571428,1.2572540835836663,1
802,4,4,2013,0,0,0,0,1,1,1,4,0,0,2.78,2.78,0.0,8.0,10.0,7.714285714285714,7.071428571428571,2.3871348303798507,7
217,7,9,2011,0,0,0,0,1,0,1,7,1,0,1.98,1.98,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.26226526415648105,0
1560,6,5,2015,0,0,0,0,1,1,0,6,0,0,3.24,3.24,0.0,0.0,0.0,0.0,0.10714285714285714,0.31497039417435496,0
1651,6,8,2015,0,0,0,0,1,1,1,6,0,0,2.0,2.0,0.0,0.0,1.0,0.2857142857142857,0.5,0.7934920476158744,0
1474,4,2,2015,0,0,0,0,1,0,0,4,0,0,6.97,6.97,0.0,1.0,0.0,0.5714285714285714,0.32142857142857145,0.5479640045336459,0
1084,6,1,2014,0,0,0,0,0,0,0,6,0,0,2.5,2.5,0.0,0.0,0.0,0.7142857142857143,0.9642857142857143,1.4267845968170125,1
1851,3,2,2016,0,0,0,0,0,0,0,3,0,0,8.98,8.98,0.0,1.0,1.0,1.4285714285714286,1.3928571428571428,1.4488638132020373,0
1385,6,11,2014,0,0,0,0,0,1,0,6,0,0,6.97,6.97,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.35634832254989823,0
884,2,6,2013,0,0,0,0,0,0,0,2,0,0,3.38,3.38,0.0,1.0,1.0,0.8571428571428571,0.5357142857142857,0.6929348671835819,1
781,4,3,2013,0,0,0,0,0,0,0,4,0,0,6.97,6.97,0.0,0.0,0.0,0.0,0.21428571428571427,0.49867549436206415,0
551,5,8,2012,0,0,0,0,1,1,0,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
916,6,8,2013,0,0,0,0,1,1,0,6,0,0,2.88,2.88,0.0,2.0,3.0,0.7142857142857143,1.2142857142857142,1.197439950002685,2
1568,7,5,2015,0,0,0,0,0,1,1,7,1,0,2.97,2.97,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.5909368402852789,0
1219,1,5,2014,0,0,0,0,0,0,0,1,1,0,1.38,1.38,0.0,0.0,0.0,0.2857142857142857,0.17857142857142858,0.4755948656056679,0
1813,7,1,2016,0,0,0,0,0,1,1,7,1,0,5.22,5.22,0.0,0.0,1.0,0.5714285714285714,0.32142857142857145,0.547964004533646,1
180,5,7,2011,0,0,0,0,0,0,0,5,0,0,14.27,14.27,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.49867549436206365,0
603,1,9,2012,0,0,0,0,0,0,0,1,1,0,2.5,2.5,0.0,0.0,4.0,1.4285714285714286,1.5357142857142858,1.6212053782007012,1
1460,4,1,2015,0,0,0,0,0,0,0,4,0,0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0
975,2,9,2013,0,0,0,0,0,0,0,2,0,0,6.87,6.87,0.0,2.0,0.0,0.7142857142857143,0.42857142857142855,0.6900655593423539,0
892,3,7,2013,0,0,0,0,1,0,1,3,0,0,2.94,2.94,0.0,0.0,0.0,1.4285714285714286,0.6428571428571429,1.0261140545329508,1
132,6,6,2011,0,0,0,0,1,1,1,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
497,7,6,2012,0,0,0,0,1,0,1,7,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
1780,2,12,2015,0,0,0,0,0,1,0,2,0,0,3.98,3.98,0.0,4.0,1.0,1.0,1.0,1.1863420280034787,0
1127,7,2,2014,0,0,0,0,0,0,0,7,1,0,2.87,,,0.0,0.0,0.14285714285714285,0.03571428571428571,0.1889822365046136,1
482,6,5,2012,0,0,0,0,0,0,0,6,0,0,8.48,8.48,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.3563483225498995,0
4,4,2,2011,0,0,0,0,1,1,0,4,0,0,3.24,,,,,,,,0
1069,5,1,2014,27,3,0,0,1,1,0,5,0,1,1.0,1.0,0.0,0.0,0.0,9.857142857142858,7.107142857142857,5.698208202547316,4
1275,1,7,2014,0,0,0,0,0,0,0,1,1,0,2.97,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0
487,4,5,2012,0,0,0,0,0,0,0,4,0,0,1.98,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0
1217,6,5,2014,0,0,0,0,0,0,0,6,0,0,2.98,2.98,0.0,0.0,0.0,0.8571428571428571,0.75,0.8871510790372951,0
61,5,3,2011,0,0,0,0,0,0,0,5,0,0,5.47,5.47,0.0,0.0,0.0,0.0,0.25,0.4409585518440985,0
291,4,11,2011,0,0,0,0,0,1,1,4,0,0,3.97,3.97,0.0,2.0,1.0,0.7142857142857143,0.5357142857142857,0.7926581093427848,0
333,4,12,2011,0,0,0,0,0,0,0,4,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1357,6,10,2014,0,0,0,0,0,0,0,6,0,0,2.0,2.0,0.0,0.0,0.0,2.2857142857142856,1.9642857142857142,2.395708243801402,5
737,2,2,2013,1,1,0,0,1,1,1,2,0,1,2.98,2.98,0.0,1.0,0.0,1.0,0.6785714285714286,0.8629652337776965,3
613,4,10,2012,0,0,0,0,1,0,1,4,0,0,2.97,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0
982,2,10,2013,0,0,0,0,1,1,1,2,0,0,2.98,2.98,0.0,0.0,0.0,0.0,0.14285714285714285,0.5909368402852789,0
610,1,9,2012,0,0,0,0,0,0,0,1,1,0,6.97,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0
1563,2,5,2015,11,2,0,0,1,0,0,2,0,1,2.0,2.0,0.0,0.0,0.0,0.2857142857142857,0.07142857142857142,0.26226526415648765,0
1441,6,1,2015,0,0,0,0,1,0,1,6,0,0,7.97,7.97,0.0,1.0,1.0,2.7142857142857144,2.7142857142857144,1.739670953500996,1
234,3,9,2011,0,0,0,0,0,0,0,3,0,0,4.88,4.88,0.0,2.0,1.0,0.7142857142857143,0.6785714285714286,0.9048663264720751,2
832,6,5,2013,0,0,0,0,1,1,1,6,0,0,2.24,2.24,0.0,4.0,1.0,3.142857142857143,2.6785714285714284,2.5393725009168517,0
1584,2,5,2015,0,0,0,0,0,0,0,2,0,0,4.38,4.38,0.0,2.0,3.0,1.4285714285714286,1.5357142857142858,1.1379690439434398,4
1838,4,2,2016,0,0,0,0,1,1,1,4,0,0,2.98,2.98,0.0,2.0,3.0,2.4285714285714284,3.25,1.6244657241348208,2
450,2,4,2012,0,0,0,0,0,0,0,2,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
586,5,9,2012,0,0,0,0,1,1,1,5,0,0,2.98,2.98,0.0,8.0,5.0,6.0,4.714285714285714,2.7332946183862936,5
1256,3,7,2014,0,0,0,0,1,1,0,3,0,0,5.98,5.98,0.0,0.0,0.0,0.0,0.17857142857142858,0.4755948656056706,0
395,3,2,2012,0,0,0,0,0,0,0,3,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1716,1,10,2015,0,0,0,0,1,0,0,1,1,0,0.97,0.97,0.0,0.0,2.0,0.0,0.2857142857142857,0.5345224838248527,0
1028,6,11,2013,0,0,0,0,0,0,0,6,0,0,6.97,6.97,0.0,0.0,0.0,0.0,0.07142857142857142,0.2622652641564836,0
713,6,1,2013,0,0,0,0,1,0,0,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1642,4,7,2015,0,0,0,0,0,0,0,4,0,0,2.98,2.98,0.0,2.0,1.0,1.7142857142857142,1.3571428571428572,1.061595086171808,2
1607,4,6,2015,0,0,0,0,0,0,0,4,0,0,4.5,4.38,0.1200000000000001,2.0,0.0,1.1428571428571428,1.4642857142857142,1.3738872361173384,1
1372,7,10,2014,21,2,0,0,0,0,0,7,1,1,2.96,2.96,0.0,1.0,1.0,2.142857142857143,2.0357142857142856,1.9716911871705762,1
1394,1,11,2014,0,0,0,0,0,0,0,1,1,0,2.18,2.18,0.0,0.0,0.0,0.0,0.07142857142857142,0.2622652641564811,0
1798,6,12,2015,0,0,0,0,0,0,0,6,0,0,0.57,0.57,0.0,0.0,1.0,0.14285714285714285,0.5,0.9622504486493898,0
681,2,12,2012,0,0,0,0,1,1,1,2,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
376,5,2,2012,0,0,0,0,1,0,1,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1549,2,4,2015,0,0,0,0,0,0,0,2,0,0,2.97,2.97,0.0,0.0,1.0,0.5714285714285714,0.9285714285714286,1.0515798142890103,1
110,5,5,2011,0,0,0,0,0,0,0,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
216,6,9,2011,0,0,0,0,1,1,0,6,0,0,5.98,5.98,0.0,0.0,1.0,0.8571428571428571,0.6785714285714286,0.8629652337776963,0
587,6,9,2012,0,0,0,0,1,1,1,6,0,0,2.0,2.0,0.0,7.0,21.0,11.0,8.714285714285714,3.8089285249183282,4
1211,7,5,2014,0,0,0,0,0,0,0,7,1,0,2.42,2.42,0.0,0.0,1.0,0.42857142857142855,0.7142857142857143,0.8099905283919353,0
474,5,5,2012,0,0,0,0,0,0,0,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1047,4,12,2013,0,0,0,0,1,0,0,4,0,0,3.38,3.38,0.0,1.0,0.0,0.5714285714285714,0.32142857142857145,0.6118321864193109,0
776,6,3,2013,0,0,0,0,0,0,1,6,0,0,4.48,4.48,0.0,0.0,1.0,1.8571428571428572,1.3928571428571428,1.4488638132020282,1
970,4,9,2013,0,0,0,0,0,0,0,4,0,0,10.98,10.98,0.0,1.0,0.0,0.42857142857142855,0.21428571428571427,0.4986754943620643,1
1338,1,9,2014,0,0,0,0,0,0,0,1,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
1857,2,2,2016,0,0,0,0,0,0,0,2,0,0,5.97,5.97,0.0,1.0,0.0,0.5714285714285714,0.39285714285714285,0.628890010655795,0
955,3,9,2013,0,0,0,0,1,1,1,3,0,0,5.98,5.98,0.0,0.0,1.0,1.7142857142857142,0.8571428571428571,1.6714217880746913,0
1682,2,9,2015,0,0,0,0,1,1,1,2,0,0,7.47,7.47,0.0,0.0,0.0,0.0,0.0,0.0,0
312,4,12,2011,0,0,0,0,1,1,1,4,0,0,6.88,6.88,0.0,1.0,0.0,0.7142857142857143,1.0,1.0540925533894598,0
291,4,11,2011,0,0,0,0,0,1,1,4,0,0,1.98,1.98,0.0,0.0,0.0,0.0,0.17857142857142858,0.475594865605671,0
1275,1,7,2014,0,0,0,0,0,0,0,1,1,0,4.98,4.98,0.0,0.0,0.0,0.7142857142857143,1.0,1.0886621079036347,0
702,2,12,2012,0,0,0,0,0,0,0,2,0,0,1.88,1.88,0.0,5.0,1.0,2.142857142857143,2.142857142857143,1.4835963740378328,2
1242,3,6,2014,0,0,0,0,0,0,0,3,0,0,3.48,3.48,0.0,0.0,3.0,1.8571428571428572,1.75,1.601503922822171,2
1061,4,12,2013,0,0,0,0,0,0,0,4,0,0,1.97,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0
639,2,10,2012,0,0,0,0,0,0,0,2,0,0,1.78,1.78,0.0,0.0,1.0,0.7142857142857143,0.75,0.927960727138336,1
530,5,7,2012,0,0,0,0,0,1,1,5,0,0,3.32,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0
1410,3,12,2014,0,0,0,0,1,0,1,3,0,0,3.28,3.28,0.0,0.0,0.0,0.14285714285714285,0.10714285714285714,0.31497039417435635,0
590,2,9,2012,0,0,0,0,1,1,1,2,0,0,5.88,5.88,0.0,0.0,0.0,0.2857142857142857,0.10714285714285714,0.314970394174356,0
622,6,10,2012,0,0,0,0,0,1,1,6,0,0,4.48,4.48,0.0,0.0,0.0,0.14285714285714285,0.10714285714285714,0.314970394174356,0
1518,6,3,2015,0,0,0,0,0,0,0,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
469,7,5,2012,0,0,0,0,0,1,1,7,1,0,1.98,1.98,0.0,1.0,5.0,3.7142857142857144,3.107142857142857,2.393498689959109,2
313,5,12,2011,0,0,0,0,1,1,0,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
760,4,2,2013,0,0,0,0,0,0,0,4,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1504,6,3,2015,0,0,0,0,0,1,1,6,0,0,2.18,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0
1766,2,11,2015,0,0,0,0,0,0,0,2,0,0,6.98,6.98,0.0,1.0,3.0,0.7142857142857143,1.1785714285714286,1.3622848842368156,1
1179,3,4,2014,0,0,0,0,0,0,0,3,0,0,6.97,6.97,0.0,0.0,1.0,0.2857142857142857,0.5714285714285714,0.8789122666607705,1
850,3,5,2013,12,3,0,0,0,0,0,3,0,1,,,,0.0,0.0,0.0,0.0,0.0,0
1528,2,4,2015,30,2,0,0,1,1,1,2,0,1,1.97,1.97,0.0,0.0,0.0,0.0,0.03571428571428571,0.18898223650461454,0
656,5,11,2012,0,0,0,0,0,0,1,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
288,1,11,2011,0,0,0,0,0,1,1,1,1,0,1.98,1.98,0.0,2.0,2.0,1.4285714285714286,1.6428571428571428,1.419814430083385,0
1000,6,10,2013,0,0,0,0,0,0,0,6,0,0,4.88,4.88,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.634126487474228,0
1199,2,5,2014,11,2,0,0,0,1,1,2,0,1,,,,0.0,0.0,0.0,0.0,0.0,0
1081,3,1,2014,0,0,0,0,0,1,0,3,0,0,2.68,2.68,0.0,2.0,6.0,2.2857142857142856,2.142857142857143,1.819936623118873,4
835,2,5,2013,11,2,0,0,0,1,1,2,0,1,2.22,2.22,0.0,0.0,1.0,0.14285714285714285,0.35714285714285715,0.5587211398983505,0
824,5,5,2013,0,0,0,0,1,1,0,5,0,0,7.97,7.97,0.0,4.0,0.0,4.142857142857143,3.2142857142857144,1.6634890342878055,0
176,1,7,2011,0,0,0,0,0,0,0,1,1,0,0.5,0.5,0.0,8.0,2.0,8.142857142857142,5.428571428571429,7.125481511623398,9
839,6,5,2013,0,0,0,0,0,0,0,6,0,0,2.96,2.96,0.0,5.0,4.0,5.142857142857143,5.607142857142857,2.806596537976934,0
1197,7,5,2014,0,0,0,0,1,1,1,7,1,0,3.32,3.32,0.0,0.0,3.0,0.5714285714285714,1.7142857142857142,1.6297498753135888,2
1484,7,2,2015,0,0,0,0,0,0,0,7,1,0,3.33,3.33,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.3563483225499,0
1825,5,1,2016,0,0,0,0,0,0,0,5,0,0,3.94,3.94,0.0,1.0,1.0,2.4285714285714284,1.7857142857142858,1.4995590180707281,2
1529,3,4,2015,0,0,0,0,1,1,1,3,0,0,3.33,3.33,0.0,0.0,0.0,0.0,0.14285714285714285,0.59093684028528,0
1318,2,9,2014,0,0,0,0,1,1,0,2,0,0,8.96,8.96,0.0,0.0,0.0,0.7142857142857143,0.5,0.6382847385042263,0
1203,6,5,2014,0,0,0,0,0,1,1,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1340,3,9,2014,0,0,0,0,0,0,0,3,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1066,2,12,2013,0,0,0,0,0,0,0,2,0,0,3.98,3.98,0.0,12.0,2.0,5.285714285714286,5.035714285714286,6.466335288514824,0
1382,3,11,2014,0,0,0,0,1,0,0,3,0,0,2.98,2.98,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.4600437062282361,0
677,5,12,2012,0,0,0,0,1,1,1,5,0,0,5.88,5.88,0.0,0.0,0.0,0.0,0.07142857142857142,0.26226526415648105,0
95,4,5,2011,0,0,0,0,1,1,1,4,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1514,2,3,2015,0,0,0,0,0,0,0,2,0,0,2.88,2.88,0.0,4.0,6.0,1.7142857142857142,1.9642857142857142,1.5026431738561594,2
271,5,10,2011,0,0,0,0,0,0,0,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1181,5,4,2014,0,0,0,0,0,0,0,5,0,0,2.98,2.98,0.0,0.0,0.0,0.2857142857142857,0.32142857142857145,0.47559486560567094,0
832,6,5,2013,0,0,0,0,1,1,1,6,0,0,10.97,10.97,0.0,0.0,0.0,0.0,0.0,0.0,0
226,2,9,2011,0,0,0,0,0,1,1,2,0,0,5.97,5.97,0.0,0.0,0.0,0.0,0.14285714285714285,0.35634832254989923,0
539,7,7,2012,17,4,0,0,0,0,0,7,1,1,,,,0.0,0.0,0.0,0.0,0.0,0
981,1,10,2013,0,0,0,0,1,1,1,1,1,0,2.98,2.98,0.0,0.0,1.0,0.14285714285714285,0.21428571428571427,0.41785544701864114,1
33,5,3,2011,0,0,0,0,1,0,1,5,0,0,3.98,3.98,0.0,0.0,6.0,0.8571428571428571,2.6785714285714284,4.082968885582515,0
1649,4,8,2015,0,0,0,0,1,0,0,4,0,0,4.88,4.88,0.0,0.0,1.0,0.0,0.07142857142857142,0.26226526415649326,0
1782,4,12,2015,0,0,0,0,0,1,1,4,0,0,2.5,2.5,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.2622652641564813,0
347,4,1,2012,0,0,0,0,1,0,0,4,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1158,3,3,2014,0,0,0,0,0,0,0,3,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1619,2,7,2015,0,0,0,0,1,1,1,2,0,0,5.98,5.98,0.0,0.0,0.0,0.14285714285714285,0.17857142857142858,0.475594865605671,0
1762,5,11,2015,0,0,0,0,0,0,0,5,0,0,2.87,2.87,0.0,0.0,0.0,0.0,0.14285714285714285,0.3563483225498989,1
1360,2,10,2014,0,0,0,0,0,0,0,2,0,0,2.24,2.24,0.0,1.0,1.0,0.2857142857142857,0.39285714285714285,0.6288900106557944,0
118,6,5,2011,0,0,0,0,0,0,0,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1145,4,3,2014,0,0,0,0,0,0,0,4,0,0,2.78,2.78,0.0,0.0,0.0,0.42857142857142855,0.5357142857142857,0.8380817098475255,2
131,5,6,2011,0,0,0,0,1,0,1,5,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1719,4,10,2015,0,0,0,0,0,1,0,4,0,0,2.96,2.96,0.0,1.0,3.0,2.2857142857142856,1.6785714285714286,1.6789231872789985,0
423,3,3,2012,0,0,0,0,0,0,0,3,0,0,1.0,1.0,0.0,2.0,0.0,2.7142857142857144,3.6785714285714284,6.4638801065417395,0
1245,6,6,2014,0,0,0,0,0,0,0,6,0,0,7.97,7.97,0.0,1.0,0.0,0.5714285714285714,0.32142857142857145,0.47559486560567044,0
1073,2,1,2014,0,0,0,0,1,1,1,2,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
204,1,8,2011,0,0,0,0,0,0,0,1,1,0,,,,0.0,0.0,0.0,0.0,0.0,0
1750,7,11,2015,0,0,0,0,0,1,0,7,1,0,8.96,8.96,0.0,0.0,0.0,0.5714285714285714,0.6785714285714286,0.9449111825230688,0
1729,7,10,2015,0,0,0,0,0,0,0,7,1,0,9.97,9.97,0.0,0.0,0.0,0.0,0.14285714285714285,0.5909368402852783,0
1199,2,5,2014,11,2,0,0,0,1,1,2,0,1,2.78,2.78,0.0,1.0,3.0,1.0,1.3214285714285714,1.0559731838827011,0
1196,6,5,2014,0,0,0,0,1,0,1,6,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
507,3,6,2012,0,0,0,0,0,0,0,3,0,0,1.98,1.98,0.0,0.0,1.0,1.4285714285714286,1.8214285714285714,1.5647404572045454,1
628,5,10,2012,0,0,0,0,0,0,0,5,0,0,3.98,3.98,0.0,2.0,3.0,2.7142857142857144,2.7857142857142856,2.5871068190396933,4
1268,1,7,2014,0,0,0,0,0,0,0,1,1,0,5.97,5.97,0.0,3.0,1.0,1.0,0.6785714285714286,0.7723735149271066,0
1071,7,1,2014,0,0,0,0,1,1,1,7,1,0,4.24,4.24,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.6900655593423518,0
149,2,6,2011,0,0,0,0,0,0,0,2,0,0,0.97,0.97,0.0,2.0,0.0,0.42857142857142855,0.2857142857142857,0.5998236072282916,2
472,3,5,2012,0,0,0,0,0,0,1,3,0,0,9.88,9.88,0.0,0.0,0.0,0.42857142857142855,0.5357142857142857,0.7444681351359534,0
697,4,12,2012,25,3,0,0,0,0,0,4,0,1,1.78,1.78,0.0,0.0,1.0,1.5714285714285714,1.8571428571428572,1.9572143037204242,0
504,7,6,2012,0,0,0,0,0,1,1,7,1,0,2.0,2.0,0.0,11.0,10.0,10.857142857142858,7.857142857142857,3.7388281558311793,2
326,4,12,2011,0,0,0,0,0,0,0,4,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
590,2,9,2012,0,0,0,0,1,1,1,2,0,0,,,,0.0,0.0,0.0,0.0,0.0,0
1119,6,2,2014,0,0,0,0,0,0,0,6,0,0,2.18,2.18,0.0,0.0,1.0,0.0,0.42857142857142855,0.7417981870189158,0
